sequence_name	n_mutations	proposal_type	hmmer_seq_score
seq4	3500	random	57.8
seq9	3500	random	48.4
seq0	3500	random	48.2
seq6	3500	random	27.0
seq5	3500	random	24.8
seq8	3500	random	-1.3
seq7	3500	random	-1.8
seq1	3500	random	-3.1
seq2	3600	random	112.9
seq3	3600	random	67.2
seq4	3600	random	66.5
seq0	3600	random	46.6
seq9	3600	random	39.5
seq5	3600	random	27.1
seq6	3600	random	24.8
seq7	3600	random	-0.2
seq8	3600	random	-1.0
seq2	3700	random	95.9
seq3	3700	random	77.3
seq4	3700	random	72.8
seq0	3700	random	49.0
seq9	3700	random	36.6
seq5	3700	random	28.9
seq6	3700	random	28.9
seq8	3700	random	4.7
seq7	3700	random	2.0
seq1	3700	random	-2.6
seq2	3800	random	95.5
seq3	3800	random	71.8
seq4	3800	random	69.3
seq0	3800	random	55.7
seq5	3800	random	41.1
seq6	3800	random	37.9
seq9	3800	random	36.2
seq7	3800	random	1.3
seq8	3800	random	-0.6
seq1	3800	random	-2.7
seq2	3900	random	76.4
seq4	3900	random	70.8
seq3	3900	random	60.5
seq0	3900	random	58.4
seq9	3900	random	50.4
seq6	3900	random	45.7
seq5	3900	random	33.3
seq7	3900	random	11.4
seq8	3900	random	2.6
seq4	4000	random	71.6
seq2	4000	random	67.9
seq0	4000	random	67.7
seq3	4000	random	55.4
seq9	4000	random	38.9
seq6	4000	random	32.6
seq5	4000	random	29.2
seq8	4000	random	3.1
seq7	4000	random	2.6
seq0	4100	random	84.2
seq4	4100	random	68.7
seq2	4100	random	66.4
seq3	4100	random	51.9
seq5	4100	random	41.3
seq6	4100	random	35.2
seq9	4100	random	33.6
seq7	4100	random	10.3
seq8	4100	random	2.4
seq0	4200	random	80.0
seq2	4200	random	70.4
seq4	4200	random	61.0
seq9	4200	random	56.4
seq3	4200	random	53.3
seq6	4200	random	49.1
seq5	4200	random	33.0
seq7	4200	random	12.5
seq8	4200	random	1.8
seq0	4300	random	94.9
seq9	4300	random	74.4
seq2	4300	random	70.8
seq6	4300	random	54.9
seq4	4300	random	51.4
seq3	4300	random	48.0
seq7	4300	random	32.0
seq5	4300	random	23.4
seq8	4300	random	11.5
seq0	4400	random	90.0
seq9	4400	random	65.2
seq2	4400	random	64.5
seq4	4400	random	62.8
seq3	4400	random	56.2
seq6	4400	random	52.1
seq7	4400	random	34.9
seq5	4400	random	30.1
seq8	4400	random	-1.5
seq1	4400	random	-2.7
seq2	4500	random	82.3
seq9	4500	random	72.3
seq0	4500	random	72.1
seq4	4500	random	63.7
seq3	4500	random	61.6
seq6	4500	random	46.6
seq7	4500	random	33.9
seq5	4500	random	27.4
seq8	4500	random	0.6
seq1	4500	random	-2.2
seq2	4600	random	80.2
seq0	4600	random	78.3
seq3	4600	random	73.6
seq4	4600	random	65.7
seq9	4600	random	64.1
seq6	4600	random	63.3
seq7	4600	random	31.4
seq5	4600	random	23.3
seq8	4600	random	1.7
seq2	4700	random	86.4
seq0	4700	random	73.9
seq9	4700	random	70.6
seq3	4700	random	63.7
seq4	4700	random	62.1
seq6	4700	random	53.5
seq7	4700	random	40.6
seq5	4700	random	13.2
seq8	4700	random	-1.1
seq2	4800	random	84.4
seq0	4800	random	81.2
seq9	4800	random	71.7
seq3	4800	random	69.3
seq4	4800	random	64.4
seq7	4800	random	48.9
seq6	4800	random	42.3
seq5	4800	random	29.7
seq8	4800	random	2.2
seq2	4900	random	82.7
seq4	4900	random	77.1
seq0	4900	random	71.6
seq9	4900	random	69.1
seq3	4900	random	62.1
seq7	4900	random	57.6
seq6	4900	random	42.6
seq5	4900	random	29.1
seq8	4900	random	1.7
seq2	5000	random	80.8
seq0	5000	random	77.1
seq3	5000	random	61.7
seq7	5000	random	61.2
seq9	5000	random	57.4
seq4	5000	random	54.6
seq6	5000	random	53.5
seq5	5000	random	29.9
seq8	5000	random	-0.6
seq0	5100	random	76.8
seq3	5100	random	76.3
seq2	5100	random	72.1
seq4	5100	random	61.0
seq9	5100	random	56.0
seq7	5100	random	55.2
seq6	5100	random	53.5
seq5	5100	random	30.3
seq8	5100	random	5.0
seq3	5200	random	72.1
seq0	5200	random	68.4
seq4	5200	random	67.1
seq9	5200	random	66.5
seq7	5200	random	64.1
seq2	5200	random	55.1
seq6	5200	random	46.6
seq5	5200	random	45.2
seq8	5200	random	-0.9
seq4	5300	random	92.6
seq3	5300	random	88.4
seq2	5300	random	78.5
seq7	5300	random	74.8
seq9	5300	random	68.4
seq0	5300	random	65.2
seq6	5300	random	33.1
seq5	5300	random	32.0
seq8	5300	random	1.5
seq4	5400	random	100.0
seq3	5400	random	96.1
seq2	5400	random	76.5
seq9	5400	random	74.3
seq0	5400	random	65.0
seq7	5400	random	64.8
seq6	5400	random	44.7
seq5	5400	random	35.2
seq8	5400	random	-1.5
seq4	5500	random	98.5
seq3	5500	random	91.4
seq0	5500	random	82.5
seq7	5500	random	80.5
seq2	5500	random	72.9
seq5	5500	random	40.5
seq9	5500	random	35.2
seq6	5500	random	31.7
seq8	5500	random	-0.9
seq7	5600	random	93.6
seq3	5600	random	93.3
seq4	5600	random	86.9
seq2	5600	random	83.1
seq0	5600	random	71.9
seq6	5600	random	57.7
seq9	5600	random	50.6
seq5	5600	random	44.3
seq8	5600	random	1.2
seq3	5700	random	99.5
seq4	5700	random	92.1
seq7	5700	random	90.7
seq2	5700	random	85.2
seq9	5700	random	70.0
seq6	5700	random	66.6
seq0	5700	random	61.9
seq5	5700	random	59.7
seq8	5700	random	11.9
seq2	5800	random	104.2
seq4	5800	random	90.7
seq7	5800	random	78.9
seq3	5800	random	78.2
seq0	5800	random	73.5
seq6	5800	random	64.7
seq5	5800	random	52.8
seq9	5800	random	46.5
seq8	5800	random	13.2
seq2	5900	random	103.1
seq4	5900	random	96.5
seq7	5900	random	93.0
seq3	5900	random	80.0
seq0	5900	random	63.9
seq5	5900	random	58.0
seq9	5900	random	50.5
seq6	5900	random	28.0
seq8	5900	random	9.3
seq2	6000	random	115.6
seq7	6000	random	93.1
seq4	6000	random	91.7
seq3	6000	random	73.9
seq0	6000	random	70.0
seq5	6000	random	68.9
seq9	6000	random	55.2
seq6	6000	random	51.1
seq8	6000	random	21.0
seq2	6100	random	105.2
seq9	6100	random	85.3
seq4	6100	random	85.1
seq7	6100	random	78.8
seq0	6100	random	77.8
seq3	6100	random	71.5
seq5	6100	random	68.1
seq6	6100	random	59.2
seq8	6100	random	14.0
seq2	6200	random	111.7
seq9	6200	random	98.3
seq7	6200	random	88.0
seq3	6200	random	87.6
seq4	6200	random	79.8
seq0	6200	random	71.3
seq5	6200	random	66.4
seq6	6200	random	54.2
seq8	6200	random	39.4
seq2	6300	random	124.3
seq9	6300	random	102.0
seq7	6300	random	95.9
seq3	6300	random	93.9
seq4	6300	random	83.6
seq0	6300	random	66.6
seq5	6300	random	64.3
seq6	6300	random	43.4
seq8	6300	random	42.3
seq2	6400	random	128.5
seq9	6400	random	106.9
seq3	6400	random	101.1
seq4	6400	random	99.7
seq7	6400	random	94.1
seq0	6400	random	85.3
seq5	6400	random	64.8
seq8	6400	random	46.3
seq6	6400	random	37.3
seq2	6500	random	132.6
seq9	6500	random	107.7
seq3	6500	random	101.5
seq4	6500	random	95.2
seq7	6500	random	86.9
seq0	6500	random	81.2
seq5	6500	random	66.8
seq6	6500	random	46.3
seq8	6500	random	13.3
seq2	6600	random	138.8
seq4	6600	random	111.9
seq7	6600	random	111.3
seq9	6600	random	104.3
seq3	6600	random	95.0
seq5	6600	random	82.1
seq0	6600	random	73.9
seq6	6600	random	46.0
seq8	6600	random	15.9
seq2	6700	random	141.2
seq7	6700	random	122.4
seq9	6700	random	106.9
seq3	6700	random	104.2
seq4	6700	random	103.6
seq5	6700	random	79.5
seq0	6700	random	78.8
seq6	6700	random	37.2
seq8	6700	random	22.7
seq2	6800	random	141.7
seq7	6800	random	125.6
seq3	6800	random	118.2
seq9	6800	random	116.4
seq4	6800	random	103.3
seq5	6800	random	96.1
seq0	6800	random	77.2
seq6	6800	random	38.8
seq8	6800	random	19.4
seq2	6900	random	140.0
seq7	6900	random	114.6
seq9	6900	random	113.4
seq3	6900	random	108.1
seq4	6900	random	95.7
seq5	6900	random	90.3
seq0	6900	random	65.8
seq6	6900	random	51.2
seq8	6900	random	19.9
seq2	7000	random	146.3
seq9	7000	random	113.9
seq7	7000	random	107.0
seq3	7000	random	98.6
seq4	7000	random	88.4
seq5	7000	random	85.4
seq0	7000	random	76.2
seq6	7000	random	43.6
seq8	7000	random	10.9
seq2	7100	random	148.3
seq7	7100	random	103.4
seq4	7100	random	98.9
seq9	7100	random	96.9
seq3	7100	random	96.8
seq0	7100	random	75.3
seq5	7100	random	71.6
seq6	7100	random	44.4
seq8	7100	random	20.7
seq2	7200	random	150.1
seq7	7200	random	106.7
seq3	7200	random	103.0
seq9	7200	random	95.2
seq4	7200	random	87.2
seq5	7200	random	85.1
seq0	7200	random	66.1
seq6	7200	random	53.9
seq8	7200	random	25.4
seq2	7300	random	133.7
seq7	7300	random	115.3
seq9	7300	random	105.4
seq3	7300	random	104.6
seq4	7300	random	85.2
seq5	7300	random	75.0
seq0	7300	random	73.2
seq6	7300	random	50.9
seq8	7300	random	36.2
seq2	7400	random	130.4
seq7	7400	random	112.1
seq3	7400	random	111.4
seq9	7400	random	96.6
seq0	7400	random	90.3
seq5	7400	random	73.9
seq4	7400	random	64.6
seq6	7400	random	63.9
seq8	7400	random	37.1
seq2	7500	random	137.3
seq7	7500	random	126.7
seq3	7500	random	109.3
seq0	7500	random	100.7
seq9	7500	random	91.6
seq6	7500	random	81.8
seq5	7500	random	74.6
seq4	7500	random	55.7
seq8	7500	random	8.3
seq2	7600	random	134.2
seq7	7600	random	127.4
seq3	7600	random	122.2
seq9	7600	random	105.3
seq0	7600	random	83.3
seq6	7600	random	79.9
seq4	7600	random	78.5
seq5	7600	random	71.6
seq8	7600	random	14.6
seq2	7700	random	142.7
seq7	7700	random	130.6
seq9	7700	random	119.3
seq3	7700	random	116.4
seq4	7700	random	85.2
seq6	7700	random	83.7
seq0	7700	random	66.0
seq5	7700	random	63.9
seq8	7700	random	14.5
seq2	7800	random	139.2
seq7	7800	random	127.9
seq9	7800	random	126.7
seq3	7800	random	125.0
seq4	7800	random	103.1
seq5	7800	random	79.9
seq6	7800	random	76.3
seq0	7800	random	70.2
seq8	7800	random	14.4
seq1	7800	random	-3.3
seq2	7900	random	127.8
seq3	7900	random	123.9
seq7	7900	random	118.4
seq9	7900	random	108.8
seq4	7900	random	89.0
seq5	7900	random	84.1
seq6	7900	random	66.6
seq0	7900	random	64.9
seq8	7900	random	23.2
seq7	8000	random	131.6
seq3	8000	random	123.0
seq2	8000	random	120.9
seq9	8000	random	109.3
seq4	8000	random	98.8
seq6	8000	random	78.7
seq5	8000	random	65.7
seq0	8000	random	52.1
seq8	8000	random	33.4
seq7	8100	random	133.9
seq2	8100	random	128.7
seq3	8100	random	121.8
seq9	8100	random	118.2
seq4	8100	random	102.5
seq6	8100	random	89.1
seq0	8100	random	75.2
seq5	8100	random	63.1
seq8	8100	random	25.8
seq7	8200	random	128.9
seq3	8200	random	123.7
seq2	8200	random	122.0
seq6	8200	random	108.3
seq9	8200	random	104.4
seq4	8200	random	100.5
seq5	8200	random	64.7
seq0	8200	random	59.0
seq8	8200	random	40.5
seq7	8300	random	135.7
seq3	8300	random	127.1
seq2	8300	random	123.1
seq4	8300	random	109.1
seq6	8300	random	103.8
seq9	8300	random	102.3
seq5	8300	random	57.1
seq0	8300	random	53.6
seq8	8300	random	42.2
seq7	8400	random	133.6
seq9	8400	random	129.0
seq2	8400	random	124.5
seq3	8400	random	117.9
seq4	8400	random	116.5
seq6	8400	random	113.9
seq5	8400	random	79.2
seq8	8400	random	61.4
seq0	8400	random	56.6
seq2	8500	random	133.8
seq7	8500	random	132.9
seq9	8500	random	129.0
seq3	8500	random	121.8
seq6	8500	random	106.1
seq4	8500	random	104.0
seq5	8500	random	72.3
seq0	8500	random	65.8
seq8	8500	random	51.2
seq7	8600	random	137.2
seq2	8600	random	137.1
seq9	8600	random	119.9
seq6	8600	random	117.9
seq3	8600	random	113.7
seq4	8600	random	92.2
seq0	8600	random	70.5
seq8	8600	random	59.4
seq5	8600	random	50.7
seq2	8700	random	134.0
seq9	8700	random	132.1
seq7	8700	random	128.2
seq3	8700	random	120.2
seq6	8700	random	101.2
seq4	8700	random	90.4
seq8	8700	random	66.0
seq0	8700	random	56.6
seq5	8700	random	51.2
seq7	8800	random	143.7
seq9	8800	random	137.5
seq2	8800	random	137.1
seq3	8800	random	129.8
seq6	8800	random	119.7
seq4	8800	random	100.2
seq8	8800	random	61.8
seq0	8800	random	60.2
seq5	8800	random	57.5
seq7	8900	random	139.0
seq6	8900	random	133.2
seq2	8900	random	128.5
seq9	8900	random	128.2
seq3	8900	random	121.7
seq4	8900	random	77.9
seq0	8900	random	73.6
seq5	8900	random	64.0
seq8	8900	random	46.2
seq7	9000	random	134.2
seq2	9000	random	133.5
seq6	9000	random	131.1
seq9	9000	random	129.4
seq3	9000	random	126.7
seq0	9000	random	87.4
seq4	9000	random	79.8
seq5	9000	random	65.5
seq8	9000	random	56.6
seq6	9100	random	141.0
seq7	9100	random	140.2
seq2	9100	random	133.6
seq9	9100	random	129.1
seq3	9100	random	116.1
seq0	9100	random	87.7
seq4	9100	random	84.2
seq5	9100	random	61.7
seq8	9100	random	55.8
seq1	9100	random	-3.7
seq7	9200	random	145.3
seq6	9200	random	140.3
seq2	9200	random	131.5
seq3	9200	random	125.9
seq9	9200	random	115.2
seq0	9200	random	81.3
seq8	9200	random	80.0
seq4	9200	random	73.2
seq5	9200	random	56.3
seq7	9300	random	143.2
seq6	9300	random	133.4
seq3	9300	random	125.0
seq2	9300	random	124.1
seq9	9300	random	120.3
seq8	9300	random	91.2
seq4	9300	random	91.1
seq0	9300	random	77.3
seq5	9300	random	65.2
seq7	9400	random	146.6
seq6	9400	random	145.1
seq2	9400	random	129.2
seq9	9400	random	126.9
seq3	9400	random	124.4
seq4	9400	random	99.2
seq0	9400	random	82.2
seq8	9400	random	74.0
seq5	9400	random	72.9
seq7	9500	random	150.0
seq6	9500	random	140.2
seq2	9500	random	137.1
seq3	9500	random	134.1
seq9	9500	random	117.9
seq4	9500	random	104.1
seq0	9500	random	80.4
seq8	9500	random	70.3
seq5	9500	random	69.2
seq7	9600	random	144.8
seq2	9600	random	141.6
seq6	9600	random	141.3
seq3	9600	random	132.1
seq9	9600	random	121.1
seq4	9600	random	99.3
seq5	9600	random	64.4
seq8	9600	random	59.9
seq0	9600	random	55.7
seq7	9700	random	157.6
seq3	9700	random	142.4
seq6	9700	random	141.8
seq2	9700	random	138.8
seq9	9700	random	134.3
seq4	9700	random	106.4
seq5	9700	random	70.3
seq0	9700	random	48.1
seq8	9700	random	42.1
seq7	9800	random	149.4
seq2	9800	random	137.1
seq3	9800	random	136.2
seq6	9800	random	134.9
seq9	9800	random	128.6
seq4	9800	random	106.9
seq5	9800	random	73.3
seq0	9800	random	50.1
seq8	9800	random	36.4
seq7	9900	random	150.1
seq2	9900	random	143.9
seq3	9900	random	135.0
seq6	9900	random	129.0
seq9	9900	random	123.2
seq4	9900	random	98.4
seq5	9900	random	82.4
seq0	9900	random	40.5
seq8	9900	random	33.8
seq7	10000	random	153.9
seq2	10000	random	145.7
seq9	10000	random	139.8
seq3	10000	random	139.1
seq6	10000	random	136.9
seq5	10000	random	96.4
seq4	10000	random	80.9
seq0	10000	random	57.7
seq8	10000	random	40.0
seq7	10100	random	152.7
seq3	10100	random	144.7
seq2	10100	random	138.3
seq6	10100	random	136.9
seq9	10100	random	133.2
seq4	10100	random	112.1
seq5	10100	random	89.9
seq0	10100	random	61.4
seq8	10100	random	28.2
seq3	10200	random	151.5
seq9	10200	random	151.1
seq6	10200	random	147.3
seq7	10200	random	142.6
seq2	10200	random	114.7
seq4	10200	random	109.1
seq5	10200	random	91.9
seq0	10200	random	60.5
seq8	10200	random	24.3
seq3	10300	random	148.4
seq9	10300	random	148.2
seq7	10300	random	139.0
seq6	10300	random	132.6
seq2	10300	random	117.9
seq4	10300	random	112.2
seq5	10300	random	102.4
seq0	10300	random	62.2
seq8	10300	random	30.7
seq9	10400	random	160.1
seq6	10400	random	143.7
seq3	10400	random	138.1
seq7	10400	random	137.5
seq2	10400	random	122.6
seq4	10400	random	109.1
seq5	10400	random	83.1
seq0	10400	random	69.5
seq8	10400	random	29.0
seq9	10500	random	155.3
seq7	10500	random	145.3
seq6	10500	random	139.2
seq3	10500	random	137.6
seq4	10500	random	134.3
seq2	10500	random	122.9
seq5	10500	random	110.4
seq0	10500	random	59.2
seq8	10500	random	38.5
seq9	10600	random	166.9
seq7	10600	random	159.2
seq3	10600	random	152.3
seq6	10600	random	133.3
seq2	10600	random	128.0
seq4	10600	random	122.8
seq5	10600	random	103.6
seq0	10600	random	59.3
seq8	10600	random	18.1
seq9	10700	random	153.9
seq3	10700	random	151.0
seq7	10700	random	143.1
seq6	10700	random	142.3
seq4	10700	random	134.3
seq2	10700	random	130.0
seq5	10700	random	110.5
seq0	10700	random	76.4
seq8	10700	random	13.7
seq9	10800	random	158.3
seq7	10800	random	148.5
seq3	10800	random	145.2
seq6	10800	random	141.6
seq2	10800	random	135.0
seq4	10800	random	126.3
seq5	10800	random	107.5
seq0	10800	random	76.6
seq8	10800	random	30.1
seq3	10900	random	146.8
seq9	10900	random	146.5
seq2	10900	random	139.8
seq6	10900	random	133.6
seq4	10900	random	131.2
seq7	10900	random	124.4
seq5	10900	random	98.3
seq0	10900	random	88.2
seq8	10900	random	28.1
seq9	11000	random	157.3
seq3	11000	random	140.9
seq4	11000	random	135.0
seq6	11000	random	132.2
seq2	11000	random	128.5
seq7	11000	random	121.8
seq5	11000	random	97.9
seq0	11000	random	89.6
seq8	11000	random	22.5
seq9	11100	random	155.3
seq3	11100	random	144.5
seq4	11100	random	138.7
seq6	11100	random	136.7
seq7	11100	random	134.7
seq2	11100	random	117.6
seq5	11100	random	103.1
seq0	11100	random	88.3
seq8	11100	random	33.6
seq9	11200	random	151.4
seq4	11200	random	146.8
seq6	11200	random	134.7
seq3	11200	random	134.6
seq7	11200	random	133.8
seq2	11200	random	108.9
seq5	11200	random	104.2
seq0	11200	random	78.2
seq8	11200	random	32.0
seq1	11200	random	-3.7
seq9	11300	random	146.0
seq4	11300	random	138.9
seq3	11300	random	138.8
seq6	11300	random	133.3
seq7	11300	random	123.8
seq2	11300	random	109.6
seq0	11300	random	95.5
seq5	11300	random	88.8
seq8	11300	random	43.3
seq1	11300	random	-2.7
seq3	11400	random	144.0
seq6	11400	random	138.4
seq9	11400	random	134.7
seq4	11400	random	130.6
seq7	11400	random	119.5
seq0	11400	random	105.4
seq2	11400	random	98.3
seq5	11400	random	98.2
seq8	11400	random	53.0
seq1	11400	random	-3.2
seq4	11500	random	143.1
seq3	11500	random	141.9
seq6	11500	random	138.3
seq9	11500	random	136.3
seq7	11500	random	117.3
seq2	11500	random	116.8
seq0	11500	random	100.5
seq5	11500	random	90.7
seq8	11500	random	39.9
seq1	11500	random	-3.0
seq9	11600	random	141.6
seq4	11600	random	141.4
seq3	11600	random	141.1
seq6	11600	random	128.2
seq0	11600	random	119.5
seq2	11600	random	114.5
seq7	11600	random	104.9
seq5	11600	random	89.0
seq8	11600	random	47.2
seq1	11600	random	-2.8
seq3	11700	random	148.7
seq9	11700	random	142.2
seq4	11700	random	141.7
seq0	11700	random	138.0
seq2	11700	random	134.9
seq6	11700	random	125.4
seq7	11700	random	81.8
seq5	11700	random	78.2
seq8	11700	random	40.9
seq4	11800	random	151.2
seq9	11800	random	147.1
seq0	11800	random	132.4
seq3	11800	random	123.7
seq6	11800	random	123.0
seq2	11800	random	118.2
seq7	11800	random	86.6
seq5	11800	random	68.4
seq8	11800	random	61.7
seq4	11900	random	152.4
seq9	11900	random	147.8
seq0	11900	random	136.1
seq6	11900	random	129.5
seq3	11900	random	129.3
seq2	11900	random	114.8
seq7	11900	random	85.8
seq5	11900	random	77.5
seq8	11900	random	56.5
seq9	12000	random	158.0
seq4	12000	random	146.4
seq6	12000	random	143.9
seq2	12000	random	125.3
seq0	12000	random	123.9
seq3	12000	random	123.6
seq7	12000	random	79.9
seq5	12000	random	66.3
seq8	12000	random	54.0
seq9	12100	random	156.4
seq2	12100	random	133.0
seq6	12100	random	132.8
seq4	12100	random	132.7
seq0	12100	random	128.4
seq3	12100	random	122.5
seq7	12100	random	63.1
seq8	12100	random	56.4
seq5	12100	random	51.7
seq9	12200	random	160.3
seq2	12200	random	142.9
seq4	12200	random	134.9
seq0	12200	random	133.8
seq6	12200	random	133.2
seq3	12200	random	123.3
seq5	12200	random	70.3
seq8	12200	random	66.6
seq7	12200	random	60.1
seq9	12300	random	158.1
seq0	12300	random	141.6
seq2	12300	random	141.6
seq6	12300	random	136.4
seq3	12300	random	132.5
seq4	12300	random	127.1
seq5	12300	random	88.8
seq8	12300	random	73.8
seq7	12300	random	57.5
seq9	12400	random	153.3
seq0	12400	random	137.4
seq4	12400	random	135.9
seq3	12400	random	132.6
seq6	12400	random	128.1
seq2	12400	random	128.0
seq5	12400	random	97.4
seq8	12400	random	68.1
seq7	12400	random	50.4
seq9	12500	random	147.4
seq2	12500	random	138.1
seq4	12500	random	133.7
seq3	12500	random	133.5
seq0	12500	random	133.4
seq6	12500	random	131.5
seq5	12500	random	77.6
seq8	12500	random	59.2
seq7	12500	random	58.9
seq9	12600	random	153.8
seq6	12600	random	133.5
seq3	12600	random	133.1
seq0	12600	random	129.9
seq2	12600	random	127.7
seq4	12600	random	122.3
seq5	12600	random	80.9
seq8	12600	random	50.2
seq7	12600	random	39.2
seq9	12700	random	161.3
seq2	12700	random	133.5
seq3	12700	random	133.3
seq0	12700	random	123.6
seq6	12700	random	119.7
seq4	12700	random	111.9
seq5	12700	random	82.5
seq8	12700	random	62.6
seq7	12700	random	53.3
seq9	12800	random	147.8
seq3	12800	random	140.5
seq2	12800	random	128.7
seq6	12800	random	126.0
seq0	12800	random	122.0
seq4	12800	random	116.2
seq5	12800	random	92.2
seq8	12800	random	64.0
seq7	12800	random	59.8
seq9	12900	random	156.6
seq3	12900	random	137.0
seq2	12900	random	134.4
seq6	12900	random	123.7
seq4	12900	random	122.7
seq0	12900	random	109.3
seq5	12900	random	104.8
seq7	12900	random	61.8
seq8	12900	random	44.9
seq9	13000	random	160.0
seq3	13000	random	145.2
seq6	13000	random	131.1
seq2	13000	random	128.9
seq0	13000	random	110.0
seq4	13000	random	107.8
seq5	13000	random	88.4
seq7	13000	random	58.4
seq8	13000	random	57.8
seq3	13100	random	155.0
seq9	13100	random	154.2
seq2	13100	random	136.5
seq4	13100	random	128.8
seq6	13100	random	127.2
seq0	13100	random	111.7
seq5	13100	random	94.7
seq7	13100	random	62.3
seq8	13100	random	55.8
seq9	13200	random	148.3
seq3	13200	random	146.3
seq2	13200	random	146.2
seq4	13200	random	123.9
seq6	13200	random	122.1
seq0	13200	random	118.5
seq5	13200	random	86.0
seq7	13200	random	69.7
seq8	13200	random	58.0
seq3	13300	random	148.4
seq9	13300	random	145.9
seq2	13300	random	142.5
seq0	13300	random	125.9
seq6	13300	random	124.2
seq4	13300	random	116.9
seq5	13300	random	85.6
seq7	13300	random	62.5
seq8	13300	random	59.0
seq2	13400	random	156.5
seq9	13400	random	154.2
seq3	13400	random	141.9
seq0	13400	random	139.4
seq6	13400	random	135.1
seq4	13400	random	119.3
seq5	13400	random	87.3
seq7	13400	random	80.0
seq8	13400	random	57.8
seq9	13500	random	159.4
seq2	13500	random	153.3
seq0	13500	random	150.4
seq3	13500	random	137.8
seq4	13500	random	124.3
seq6	13500	random	122.3
seq5	13500	random	94.4
seq8	13500	random	60.8
seq7	13500	random	59.2
seq2	13600	random	150.8
seq9	13600	random	149.6
seq0	13600	random	142.6
seq4	13600	random	142.1
seq3	13600	random	135.5
seq6	13600	random	126.5
seq5	13600	random	102.3
seq7	13600	random	80.4
seq8	13600	random	71.6
seq4	13700	random	149.6
seq0	13700	random	148.5
seq2	13700	random	147.1
seq9	13700	random	143.0
seq3	13700	random	132.2
seq6	13700	random	120.2
seq7	13700	random	93.2
seq5	13700	random	92.0
seq8	13700	random	78.2
seq0	13800	random	150.2
seq2	13800	random	147.6
seq9	13800	random	142.7
seq3	13800	random	120.7
seq4	13800	random	120.2
seq6	13800	random	117.7
seq7	13800	random	102.1
seq5	13800	random	94.5
seq8	13800	random	76.2
seq0	13900	random	153.2
seq9	13900	random	145.2
seq2	13900	random	136.6
seq3	13900	random	136.6
seq4	13900	random	133.2
seq6	13900	random	113.7
seq7	13900	random	105.3
seq5	13900	random	83.7
seq8	13900	random	80.3
seq0	14000	random	151.9
seq4	14000	random	145.2
seq2	14000	random	139.7
seq9	14000	random	135.9
seq3	14000	random	127.9
seq6	14000	random	121.4
seq8	14000	random	113.7
seq5	14000	random	104.9
seq7	14000	random	84.3
seq9	14100	random	157.4
seq0	14100	random	145.7
seq3	14100	random	140.4
seq2	14100	random	134.0
seq4	14100	random	132.0
seq8	14100	random	119.0
seq5	14100	random	112.2
seq6	14100	random	111.4
seq7	14100	random	71.6
seq9	14200	random	153.1
seq0	14200	random	151.8
seq3	14200	random	151.7
seq2	14200	random	135.8
seq8	14200	random	129.0
seq4	14200	random	121.9
seq6	14200	random	108.0
seq5	14200	random	103.3
seq7	14200	random	91.5
seq0	14300	random	160.1
seq9	14300	random	149.8
seq3	14300	random	145.8
seq4	14300	random	130.1
seq8	14300	random	127.8
seq2	14300	random	124.9
seq5	14300	random	103.0
seq6	14300	random	101.8
seq7	14300	random	80.6
seq9	14400	random	157.7
seq0	14400	random	145.0
seq3	14400	random	134.1
seq4	14400	random	134.0
seq2	14400	random	127.5
seq8	14400	random	123.3
seq6	14400	random	118.3
seq5	14400	random	107.4
seq7	14400	random	87.8
seq9	14500	random	155.8
seq0	14500	random	150.4
seq3	14500	random	146.7
seq2	14500	random	142.1
seq4	14500	random	140.3
seq8	14500	random	114.7
seq6	14500	random	107.2
seq5	14500	random	99.9
seq7	14500	random	89.9
seq9	14600	random	144.6
seq0	14600	random	139.1
seq3	14600	random	138.0
seq2	14600	random	134.8
seq4	14600	random	134.7
seq8	14600	random	125.2
seq6	14600	random	123.9
seq5	14600	random	108.8
seq7	14600	random	77.0
seq9	14700	random	152.9
seq2	14700	random	144.1
seq3	14700	random	143.1
seq4	14700	random	135.2
seq0	14700	random	133.0
seq6	14700	random	127.2
seq8	14700	random	122.7
seq5	14700	random	118.4
seq7	14700	random	80.6
seq9	14800	random	150.4
seq3	14800	random	149.4
seq0	14800	random	146.9
seq4	14800	random	131.5
seq6	14800	random	130.0
seq2	14800	random	129.7
seq5	14800	random	121.8
seq8	14800	random	114.4
seq7	14800	random	85.9
seq9	14900	random	158.9
seq0	14900	random	147.3
seq3	14900	random	142.8
seq6	14900	random	132.0
seq4	14900	random	124.7
seq8	14900	random	122.5
seq2	14900	random	121.1
seq5	14900	random	109.3
seq7	14900	random	69.9
seq1	14900	random	-2.5
seq9	15000	random	164.0
seq0	15000	random	152.8
seq3	15000	random	136.7
seq6	15000	random	136.2
seq4	15000	random	132.4
seq2	15000	random	120.2
seq8	15000	random	118.5
seq5	15000	random	106.5
seq7	15000	random	94.6
seq1	15000	random	-2.4
seq9	15100	random	160.5
seq0	15100	random	153.5
seq6	15100	random	152.8
seq3	15100	random	131.5
seq4	15100	random	120.4
seq5	15100	random	117.4
seq8	15100	random	114.7
seq2	15100	random	111.3
seq7	15100	random	102.4
seq9	15200	random	162.1
seq6	15200	random	157.6
seq0	15200	random	153.6
seq3	15200	random	131.3
seq4	15200	random	129.8
seq2	15200	random	125.4
seq8	15200	random	122.9
